01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor,Região de Saúde
1991.0,,Torre de Moncorvo,Município,Total,Total,, pessoas,,10900.0,Região de Saúde Norte
1991.0,,Torres Novas,Município,Total,Total,, pessoas,,37755.0,Região de Saúde LVT
1991.0,,Torres Vedras,Município,Total,Total,, pessoas,,67849.0,Região de Saúde LVT
1991.0,,Trancoso,Município,Total,Total,, pessoas,,11451.0,Região de Saúde do Centro
1991.0,,Trofa,Município,Total,Total,, pessoas,,33491.0,Região de Saúde Norte
1991.0,,Vagos,Município,Total,Total,, pessoas,,19265.0,Região de Saúde do Centro
1991.0,,Vale de Cambra,Município,Total,Total,, pessoas,,24681.0,Região de Saúde do Centro
1991.0,,Valença,Município,Total,Total,, pessoas,,14743.0,Região de Saúde Norte
1991.0,,Valongo,Município,Total,Total,, pessoas,,75757.0,Região de Saúde Norte
1991.0,,Valpaços,Município,Total,Total,, pessoas,,22332.0,Região de Saúde Norte
1991.0,,Velas,Município,Total,Total,, pessoas,,5758.0,Região Autónoma dos Açores
1991.0,,Vendas Novas,Município,Total,Total,, pessoas,,10603.0,Região de Saúde do Alentejo
1991.0,,Viana do Alentejo,Município,Total,Total,, pessoas,,5752.0,Região de Saúde do Alentejo
1991.0,,Viana do Castelo,Município,Total,Total,, pessoas,,83821.0,Região de Saúde Norte
1991.0,,Vidigueira,Município,Total,Total,, pessoas,,6300.0,Região de Saúde do Alentejo
1991.0,,Vieira do Minho,Município,Total,Total,, pessoas,,15740.0,Região de Saúde Norte
1991.0,,Vila da Praia da Vitória,Município,Total,Total,, pessoas,,20585.0,Região Autónoma dos Açores
1991.0,,Vila de Rei,Município,Total,Total,, pessoas,,3661.0,Região de Saúde do Centro
1991.0,,Vila do Bispo,Município,Total,Total,, pessoas,,5720.0,Região de Saúde do Algarve
1991.0,,Vila do Conde,Município,Total,Total,, pessoas,,66184.0,Região de Saúde Norte
1991.0,,Vila do Porto,Município,Total,Total,, pessoas,,5910.0,Região Autónoma dos Açores
1991.0,,Vila Flor,Município,Total,Total,, pessoas,,8766.0,Região de Saúde Norte
1991.0,,Vila Franca de Xira,Município,Total,Total,, pessoas,,105675.0,Região de Saúde LVT
1991.0,,Vila Franca do Campo,Município,Total,Total,, pessoas,,11163.0,Região Autónoma dos Açores
1991.0,,Vila Nova da Barquinha,Município,Total,Total,, pessoas,,7587.0,Região de Saúde LVT
1991.0,,Vila Nova de Cerveira,Município,Total,Total,, pessoas,,9150.0,Região de Saúde Norte
1991.0,,Vila Nova de Famalicão,Município,Total,Total,, pessoas,,116198.0,Região de Saúde Norte
1991.0,,Vila Nova de Foz Côa,Município,Total,Total,, pessoas,,8845.0,Região de Saúde do Centro
1991.0,,Vila Nova de Gaia,Município,Total,Total,, pessoas,,253544.0,Região de Saúde Norte
1991.0,,Vila Nova de Paiva,Município,Total,Total,, pessoas,,6115.0,Região de Saúde do Centro
1991.0,,Vila Nova de Poiares,Município,Total,Total,, pessoas,,6241.0,Região de Saúde do Centro
1991.0,,Vila Pouca de Aguiar,Município,Total,Total,, pessoas,,16915.0,Região de Saúde Norte
1991.0,,Vila Real,Município,Total,Total,, pessoas,,46780.0,Região de Saúde Norte
1991.0,,Vila Real de Santo António,Município,Total,Total,, pessoas,,14831.0,Região de Saúde do Algarve
1991.0,,Vila Velha de Ródão,Município,Total,Total,, pessoas,,4907.0,Região de Saúde do Centro
1991.0,,Vila Verde,Município,Total,Total,, pessoas,,44417.0,Região de Saúde Norte
1991.0,,Vila Viçosa,Município,Total,Total,, pessoas,,9071.0,Região de Saúde do Alentejo
1991.0,,Vimioso,Município,Total,Total,, pessoas,,6247.0,Região de Saúde Norte
1991.0,,Vinhais,Município,Total,Total,, pessoas,,12572.0,Região de Saúde Norte
1991.0,,Viseu,Município,Total,Total,, pessoas,,84637.0,Região de Saúde do Centro
1991.0,,Vizela,Município,Total,Total,, pessoas,,20407.0,Região de Saúde Norte
1991.0,,Vouzela,Município,Total,Total,, pessoas,,12458.0,Região de Saúde do Centro
1992.0,,Abrantes,Município,Total,Total,, pessoas,,45208.0,Região de Saúde LVT
1992.0,,Águeda,Município,Total,Total,, pessoas,,45050.0,Região de Saúde do Centro
1992.0,,Aguiar da Beira,Município,Total,Total,, pessoas,,6565.0,Região de Saúde do Centro
1992.0,,Alandroal,Município,Total,Total,, pessoas,,7229.0,Região de Saúde do Alentejo
1992.0,,Albergaria-a-Velha,Município,Total,Total,, pessoas,,22459.0,Região de Saúde do Centro
1992.0,,Albufeira,Município,Total,Total,, pessoas,,22583.0,Região de Saúde do Algarve
1992.0,,Alcácer do Sal,Município,Total,Total,, pessoas,,14523.0,Região de Saúde LVT
1992.0,,Alcanena,Município,Total,Total,, pessoas,,14372.0,Região de Saúde LVT
1992.0,,Alcobaça,Município,Total,Total,, pessoas,,53548.0,Região de Saúde LVT
1992.0,,Alcochete,Município,Total,Total,, pessoas,,10627.0,Região de Saúde LVT
1992.0,,Alcoutim,Município,Total,Total,, pessoas,,4419.0,Região de Saúde do Algarve
1992.0,,Alenquer,Município,Total,Total,, pessoas,,34874.0,Região de Saúde LVT
1992.0,,Alfândega da Fé,Município,Total,Total,, pessoas,,6601.0,Região de Saúde Norte
1992.0,,Alijó,Município,Total,Total,, pessoas,,15903.0,Região de Saúde Norte
1992.0,,Aljezur,Município,Total,Total,, pessoas,,5017.0,Região de Saúde do Algarve
1992.0,,Aljustrel,Município,Total,Total,, pessoas,,11811.0,Região de Saúde do Alentejo
1992.0,,Almada,Município,Total,Total,, pessoas,,153480.0,Região de Saúde LVT
1992.0,,Almeida,Município,Total,Total,, pessoas,,9747.0,Região de Saúde do Centro
1992.0,,Almeirim,Município,Total,Total,, pessoas,,21498.0,Região de Saúde LVT
1992.0,,Almodôvar,Município,Total,Total,, pessoas,,8878.0,Região de Saúde do Alentejo
1992.0,,Alpiarça,Município,Total,Total,, pessoas,,7749.0,Região de Saúde LVT
1992.0,,Alter do Chão,Município,Total,Total,, pessoas,,4356.0,Região de Saúde do Alentejo
1992.0,,Alvaiázere,Município,Total,Total,, pessoas,,9129.0,Região de Saúde LVT
1992.0,,Alvito,Município,Total,Total,, pessoas,,2668.0,Região de Saúde do Alentejo
1992.0,,Amadora,Município,Total,Total,, pessoas,,180771.0,Região de Saúde LVT
1992.0,,Amarante,Município,Total,Total,, pessoas,,56744.0,Região de Saúde Norte
1992.0,,Amares,Município,Total,Total,, pessoas,,16930.0,Região de Saúde Norte
1992.0,,Anadia,Município,Total,Total,, pessoas,,29328.0,Região de Saúde do Centro
1992.0,,Angra do Heroísmo,Município,Total,Total,, pessoas,,35367.0,Região Autónoma dos Açores
1992.0,,Ansião,Município,Total,Total,, pessoas,,13945.0,Região de Saúde LVT
1992.0,,Arcos de Valdevez,Município,Total,Total,, pessoas,,26333.0,Região de Saúde Norte
1992.0,,Arganil,Município,Total,Total,, pessoas,,13894.0,Região de Saúde do Centro
1992.0,,Armamar,Município,Total,Total,, pessoas,,8422.0,Região de Saúde do Centro
1992.0,,Arouca,Município,Total,Total,, pessoas,,23936.0,Região de Saúde do Centro
1992.0,,Arraiolos,Município,Total,Total,, pessoas,,8086.0,Região de Saúde do Alentejo
1992.0,,Arronches,Município,Total,Total,, pessoas,,3624.0,Região de Saúde do Alentejo
1992.0,,Arruda dos Vinhos,Município,Total,Total,, pessoas,,9513.0,Região de Saúde LVT
1992.0,,Aveiro,Município,Total,Total,, pessoas,,67830.0,Região de Saúde do Centro
1992.0,,Avis,Município,Total,Total,, pessoas,,5603.0,Região de Saúde do Alentejo
1992.0,,Azambuja,Município,Total,Total,, pessoas,,19715.0,Região de Saúde LVT
1992.0,,Baião,Município,Total,Total,, pessoas,,22534.0,Região de Saúde Norte
1992.0,,Barcelos,Município,Total,Total,, pessoas,,113860.0,Região de Saúde Norte
1992.0,,Barrancos,Município,Total,Total,, pessoas,,2040.0,Região de Saúde do Alentejo
1992.0,,Barreiro,Município,Total,Total,, pessoas,,84671.0,Região de Saúde LVT
1992.0,,Batalha,Município,Total,Total,, pessoas,,13538.0,Região de Saúde LVT
1992.0,,Beja,Município,Total,Total,, pessoas,,35925.0,Região de Saúde do Alentejo
1992.0,,Belmonte,Município,Total,Total,, pessoas,,7458.0,Região de Saúde do Centro
1992.0,,Benavente,Município,Total,Total,, pessoas,,19207.0,Região de Saúde LVT
1992.0,,Bombarral,Município,Total,Total,, pessoas,,12817.0,Região de Saúde LVT
1992.0,,Borba,Município,Total,Total,, pessoas,,8190.0,Região de Saúde do Alentejo
1992.0,,Boticas,Município,Total,Total,, pessoas,,7665.0,Região de Saúde Norte
1992.0,,Braga,Município,Total,Total,, pessoas,,145699.0,Região de Saúde Norte
1992.0,,Bragança,Município,Total,Total,, pessoas,,33373.0,Região de Saúde Norte
1992.0,,Cabeceiras de Basto,Município,Total,Total,, pessoas,,16708.0,Região de Saúde Norte
1992.0,,Cadaval,Município,Total,Total,, pessoas,,13544.0,Região de Saúde LVT
1992.0,,Caldas da Rainha,Município,Total,Total,, pessoas,,44210.0,Região de Saúde LVT
1992.0,,Calheta [R.A.A.],Município,Total,Total,, pessoas,,4644.0,Região Autónoma dos Açores
1992.0,,Calheta [R.A.M.],Município,Total,Total,, pessoas,,12601.0,Região Autónoma da Madeira
1992.0,,Câmara de Lobos,Município,Total,Total,, pessoas,,32116.0,Região Autónoma da Madeira
1992.0,,Caminha,Município,Total,Total,, pessoas,,16373.0,Região de Saúde Norte
1992.0,,Campo Maior,Município,Total,Total,, pessoas,,8515.0,Região de Saúde do Alentejo
1992.0,,Cantanhede,Município,Total,Total,, pessoas,,37068.0,Região de Saúde do Centro
1992.0,,Carrazeda de Ansiães,Município,Total,Total,, pessoas,,8964.0,Região de Saúde Norte
1992.0,,Carregal do Sal,Município,Total,Total,, pessoas,,10839.0,Região de Saúde do Centro
1992.0,,Cartaxo,Município,Total,Total,, pessoas,,22459.0,Região de Saúde LVT
1992.0,,Cascais,Município,Total,Total,, pessoas,,156071.0,Região de Saúde LVT
1992.0,,Castanheira de Pêra,Município,Total,Total,, pessoas,,4317.0,Região de Saúde LVT
1992.0,,Castelo Branco,Município,Total,Total,, pessoas,,54619.0,Região de Saúde do Centro
1992.0,,Castelo de Paiva,Município,Total,Total,, pessoas,,16813.0,Região de Saúde do Centro
1992.0,,Castelo de Vide,Município,Total,Total,, pessoas,,4077.0,Região de Saúde do Alentejo
1992.0,,Castro Daire,Município,Total,Total,, pessoas,,17898.0,Região de Saúde do Centro
1992.0,,Castro Marim,Município,Total,Total,, pessoas,,6751.0,Região de Saúde do Algarve
1992.0,,Castro Verde,Município,Total,Total,, pessoas,,7707.0,Região de Saúde do Alentejo
1992.0,,Celorico da Beira,Município,Total,Total,, pessoas,,8840.0,Região de Saúde do Centro
1992.0,,Celorico de Basto,Município,Total,Total,, pessoas,,21289.0,Região de Saúde Norte
1992.0,,Chamusca,Município,Total,Total,, pessoas,,12136.0,Região de Saúde LVT
1992.0,,Chaves,Município,Total,Total,, pessoas,,41306.0,Região de Saúde Norte
1992.0,,Cinfães,Município,Total,Total,, pessoas,,23348.0,Região de Saúde do Centro
1992.0,,Coimbra,Município,Total,Total,, pessoas,,141572.0,Região de Saúde do Centro
1992.0,,Condeixa-a-Nova,Município,Total,Total,, pessoas,,13440.0,Região de Saúde do Centro
1992.0,,Constância,Município,Total,Total,, pessoas,,4108.0,Região de Saúde LVT
1992.0,,Coruche,Município,Total,Total,, pessoas,,23279.0,Região de Saúde LVT
1992.0,,Corvo,Município,Total,Total,, pessoas,,395.0,Região Autónoma dos Açores
1992.0,,Covilhã,Município,Total,Total,, pessoas,,54145.0,Região de Saúde do Centro
1992.0,,Crato,Município,Total,Total,, pessoas,,4961.0,Região de Saúde do Alentejo
1992.0,,Cuba,Município,Total,Total,, pessoas,,5416.0,Região de Saúde do Alentejo
1992.0,,Elvas,Município,Total,Total,, pessoas,,24371.0,Região de Saúde do Alentejo
1992.0,,Entroncamento,Município,Total,Total,, pessoas,,14959.0,Região de Saúde LVT
1992.0,,Espinho,Município,Total,Total,, pessoas,,34862.0,Região de Saúde do Centro
1992.0,,Esposende,Município,Total,Total,, pessoas,,30590.0,Região de Saúde Norte
1992.0,,Estarreja,Município,Total,Total,, pessoas,,26992.0,Região de Saúde do Centro
1992.0,,Estremoz,Município,Total,Total,, pessoas,,15544.0,Região de Saúde do Alentejo
1992.0,,Évora,Município,Total,Total,, pessoas,,54473.0,Região de Saúde do Alentejo
1992.0,,Fafe,Município,Total,Total,, pessoas,,48952.0,Região de Saúde Norte
1992.0,,Faro,Município,Total,Total,, pessoas,,52130.0,Região de Saúde do Algarve
1992.0,,Felgueiras,Município,Total,Total,, pessoas,,50982.0,Região de Saúde Norte
1992.0,,Ferreira do Alentejo,Município,Total,Total,, pessoas,,9929.0,Região de Saúde do Alentejo
1992.0,,Ferreira do Zêzere,Município,Total,Total,, pessoas,,9814.0,Região de Saúde LVT
1992.0,,Figueira da Foz,Município,Total,Total,, pessoas,,61774.0,Região de Saúde do Centro
1992.0,,Figueira de Castelo Rodrigo,Município,Total,Total,, pessoas,,7927.0,Região de Saúde do Centro
1992.0,,Figueiró dos Vinhos,Município,Total,Total,, pessoas,,7894.0,Região de Saúde LVT
1992.0,,Fornos de Algodres,Município,Total,Total,, pessoas,,6143.0,Região de Saúde do Centro
1992.0,,Freixo de Espada à Cinta,Município,Total,Total,, pessoas,,4784.0,Região de Saúde Norte
1992.0,,Fronteira,Município,Total,Total,, pessoas,,4073.0,Região de Saúde do Alentejo
1992.0,,Funchal,Município,Total,Total,, pessoas,,113420.0,Região Autónoma da Madeira
1992.0,,Fundão,Município,Total,Total,, pessoas,,31616.0,Região de Saúde do Centro
1992.0,,Gavião,Município,Total,Total,, pessoas,,5779.0,Região de Saúde do Alentejo
1992.0,,Góis,Município,Total,Total,, pessoas,,5269.0,Região de Saúde do Centro
1992.0,,Golegã,Município,Total,Total,, pessoas,,6030.0,Região de Saúde LVT
1992.0,,Gondomar,Município,Total,Total,, pessoas,,147482.0,Região de Saúde Norte
1992.0,,Gouveia,Município,Total,Total,, pessoas,,17111.0,Região de Saúde do Centro
1992.0,,Grândola,Município,Total,Total,, pessoas,,14057.0,Região de Saúde LVT
1992.0,,Guarda,Município,Total,Total,, pessoas,,39523.0,Região de Saúde do Centro
1992.0,,Guimarães,Município,Total,Total,, pessoas,,147560.0,Região de Saúde Norte
1992.0,,Horta,Município,Total,Total,, pessoas,,14956.0,Região Autónoma dos Açores
1992.0,,Idanha-a-Nova,Município,Total,Total,, pessoas,,13283.0,Região de Saúde do Centro
1992.0,,Ílhavo,Município,Total,Total,, pessoas,,33935.0,Região de Saúde do Centro
1992.0,,Lagoa,Município,Total,Total,, pessoas,,17308.0,Região de Saúde do Algarve
1992.0,,Lagoa [R.A.A.],Município,Total,Total,, pessoas,,13156.0,Região Autónoma dos Açores
1992.0,,Lagos,Município,Total,Total,, pessoas,,22033.0,Região de Saúde do Algarve
1992.0,,Lajes das Flores,Município,Total,Total,, pessoas,,1673.0,Região Autónoma dos Açores
1992.0,,Lajes do Pico,Município,Total,Total,, pessoas,,5488.0,Região Autónoma dos Açores
1992.0,,Lamego,Município,Total,Total,, pessoas,,29868.0,Região de Saúde do Centro
1992.0,,Leiria,Município,Total,Total,, pessoas,,105578.0,Região de Saúde LVT
1992.0,,Lisboa,Município,Total,Total,, pessoas,,643466.0,Região de Saúde LVT
1992.0,,Loulé,Município,Total,Total,, pessoas,,48561.0,Região de Saúde do Algarve
1992.0,,Loures,Município,Total,Total,, pessoas,,193026.0,Região de Saúde LVT
1992.0,,Lourinhã,Município,Total,Total,, pessoas,,21863.0,Região de Saúde LVT
1992.0,,Lousã,Município,Total,Total,, pessoas,,13777.0,Região de Saúde do Centro
1992.0,,Lousada,Município,Total,Total,, pessoas,,39487.0,Região de Saúde Norte
1992.0,,Mação,Município,Total,Total,, pessoas,,9763.0,Região de Saúde LVT
1992.0,,Macedo de Cavaleiros,Município,Total,Total,, pessoas,,18629.0,Região de Saúde Norte
1992.0,,Machico,Município,Total,Total,, pessoas,,22009.0,Região Autónoma da Madeira
1992.0,,Madalena,Município,Total,Total,, pessoas,,5988.0,Região Autónoma dos Açores
1992.0,,Mafra,Município,Total,Total,, pessoas,,45377.0,Região de Saúde LVT
1992.0,,Maia,Município,Total,Total,, pessoas,,98110.0,Região de Saúde Norte
1992.0,,Mangualde,Município,Total,Total,, pessoas,,21618.0,Região de Saúde do Centro
1992.0,,Manteigas,Município,Total,Total,, pessoas,,4390.0,Região de Saúde do Centro
1992.0,,Marco de Canaveses,Município,Total,Total,, pessoas,,48988.0,Região de Saúde Norte
1992.0,,Marinha Grande,Município,Total,Total,, pessoas,,33930.0,Região de Saúde LVT
1992.0,,Marvão,Município,Total,Total,, pessoas,,4375.0,Região de Saúde do Alentejo
1992.0,,Matosinhos,Município,Total,Total,, pessoas,,155504.0,Região de Saúde Norte
1992.0,,Mealhada,Município,Total,Total,, pessoas,,18683.0,Região de Saúde do Centro
1992.0,,Mêda,Município,Total,Total,, pessoas,,7183.0,Região de Saúde do Centro
1992.0,,Melgaço,Município,Total,Total,, pessoas,,10796.0,Região de Saúde Norte
1992.0,,Mértola,Município,Total,Total,, pessoas,,9581.0,Região de Saúde do Alentejo
1992.0,,Mesão Frio,Município,Total,Total,, pessoas,,5430.0,Região de Saúde Norte
1992.0,,Mira,Município,Total,Total,, pessoas,,13109.0,Região de Saúde do Centro
1992.0,,Miranda do Corvo,Município,Total,Total,, pessoas,,11904.0,Região de Saúde do Centro
1992.0,,Miranda do Douro,Município,Total,Total,, pessoas,,8540.0,Região de Saúde Norte
1992.0,,Mirandela,Município,Total,Total,, pessoas,,25292.0,Região de Saúde Norte
1992.0,,Mogadouro,Município,Total,Total,, pessoas,,11999.0,Região de Saúde Norte
1992.0,,Moimenta da Beira,Município,Total,Total,, pessoas,,12063.0,Região de Saúde do Centro
1992.0,,Moita,Município,Total,Total,, pessoas,,65485.0,Região de Saúde LVT
1992.0,,Monção,Município,Total,Total,, pessoas,,21314.0,Região de Saúde Norte
1992.0,,Monchique,Município,Total,Total,, pessoas,,7204.0,Região de Saúde do Algarve
1992.0,,Mondim de Basto,Município,Total,Total,, pessoas,,9347.0,Região de Saúde Norte
1992.0,,Monforte,Município,Total,Total,, pessoas,,3716.0,Região de Saúde do Alentejo
1992.0,,Montalegre,Município,Total,Total,, pessoas,,14940.0,Região de Saúde Norte
1992.0,,Montemor-o-Novo,Município,Total,Total,, pessoas,,18629.0,Região de Saúde do Alentejo
1992.0,,Montemor-o-Velho,Município,Total,Total,, pessoas,,26261.0,Região de Saúde do Centro
1992.0,,Montijo,Município,Total,Total,, pessoas,,36644.0,Região de Saúde LVT
1992.0,,Mora,Município,Total,Total,, pessoas,,6488.0,Região de Saúde do Alentejo
1992.0,,Mortágua,Município,Total,Total,, pessoas,,10550.0,Região de Saúde do Centro
1992.0,,Moura,Município,Total,Total,, pessoas,,17316.0,Região de Saúde do Alentejo
1992.0,,Mourão,Município,Total,Total,, pessoas,,3232.0,Região de Saúde do Alentejo
1992.0,,Murça,Município,Total,Total,, pessoas,,7259.0,Região de Saúde Norte
1992.0,,Murtosa,Município,Total,Total,, pessoas,,9532.0,Região de Saúde do Centro
1992.0,,Nazaré,Município,Total,Total,, pessoas,,15297.0,Região de Saúde LVT
1992.0,,Nelas,Município,Total,Total,, pessoas,,14512.0,Região de Saúde do Centro
1992.0,,Nisa,Município,Total,Total,, pessoas,,9590.0,Região de Saúde do Alentejo
1992.0,,Nordeste,Município,Total,Total,, pessoas,,5499.0,Região Autónoma dos Açores
